o,d,data_share,predicted_share,abs_residual,rel_residual
14.0,11.0,0.005037286299999995,0.005037286299999957,-3.729655473350135e-17,-7.404096672746472e-15
14.0,12.0,0.0010840223000000012,0.0010840222999999928,-8.456776945386935e-18,-7.801294258786858e-15
14.0,13.0,0.004668564500000001,0.004668564499999965,-3.5561831257524545e-17,-7.61729462183173e-15
14.0,14.0,0.8363076999999988,0.8363076999999928,-5.995204332975845e-15,-7.168658536775226e-15
14.0,15.0,0.008733302400000028,0.008733302399999959,-6.938893903907228e-17,-7.945326505477706e-15
14.0,16.0,0.0011691303000000018,0.0011691302999999927,-9.107298248878237e-18,-7.789806019806538e-15
14.0,17.0,0.0032990500000000095,0.0032990499999999826,-2.688821387764051e-17,-8.150289894860773e-15
14.0,18.0,0.004950854900000007,0.004950854899999969,-3.8163916471489756e-17,-7.708550794225398e-15
14.0,19.0,0.0027721296000000036,0.0027721295999999815,-2.211772431870429e-17,-7.97860400130797e-15
14.0,20.0,0.006201057700000011,0.006201057699999962,-4.9439619065339e-17,-7.972771978131877e-15
15.0,1.0,0.001073611300000003,0.001073611299999997,-6.071532165918825e-18,-5.655242419597118e-15
15.0,2.0,0.0007104642000000002,0.0007104641999999962,-4.0115480381963664e-18,-5.646376042869388e-15
15.0,3.0,0.001693195900000003,0.0016931958999999925,-1.0408340855860843e-17,-6.1471568977109056e-15
15.0,4.0,0.009188972400000014,0.00918897239999996,-5.377642775528102e-17,-5.852278733069319e-15
15.0,5.0,0.0006742132200000017,0.0006742132199999979,-3.7947076036992655e-18,-5.6283494466324105e-15
15.0,6.0,0.0003990579000000011,0.0003990578999999988,-2.2768245622195593e-18,-5.705499282734543e-15
15.0,7.0,0.0008029250900000011,0.0008029250899999965,-4.553649124439119e-18,-5.671324985546426e-15
15.0,8.0,0.002060721200000003,0.002060721199999991,-1.1709383462843448e-17,-5.6821774157724156e-15
15.0,9.0,0.0004924096900000007,0.0004924096899999979,-2.8189256484623115e-18,-5.72475665225497e-15
15.0,10.0,0.0001447347300000002,0.00014473472999999935,-8.402566836762659e-19,-5.805494532488953e-15
15.0,11.0,0.0006677261600000009,0.000667726159999997,-3.903127820947816e-18,-5.845401984771438e-15
15.0,12.0,0.0003908518700000005,0.00039085186999999826,-2.222614453595284e-18,-5.686590302344674e-15
15.0,13.0,0.0007458640600000023,0.0007458640599999981,-4.228388472693467e-18,-5.669114118051826e-15
15.0,14.0,0.0010992618999999986,0.001099261899999992,-6.5052130349130266e-18,-5.917800876127004e-15
15.0,15.0,0.7580918700000013,0.7580918699999959,-5.440092820663267e-15,-7.17603371826591e-15
15.0,16.0,0.00050044135,0.0005004413499999972,-2.8189256484623115e-18,-5.63287915449495e-15
15.0,17.0,0.00034212877000000096,0.00034212876999999896,-2.0057740190981832e-18,-5.862628913371353e-15
15.0,18.0,0.0005802616400000009,0.0005802616399999972,-3.686287386450715e-18,-6.3528021367235465e-15
15.0,19.0,0.0093781948,0.009378194799999946,-5.377642775528102e-17,-5.73419820147914e-15
15.0,20.0,0.0014682696000000025,0.001468269599999994,-8.456776945386935e-18,-5.7596894639696416e-15
16.0,1.0,0.0012521595000000013,0.001252159499999992,-9.324138683375338e-18,-7.446446465785971e-15
16.0,2.0,0.006503949400000001,0.006503949399999952,-4.9439619065339e-17,-7.601476583649158e-15
16.0,3.0,0.0051781442,0.005178144199999961,-3.903127820947816e-17,-7.537696267608415e-15
16.0,4.0,0.0012098135,0.0012098134999999908,-9.324138683375338e-18,-7.70708764894369e-15
16.0,5.0,0.005531489800000008,0.005531489799999965,-4.2500725161431774e-17,-7.683413817635842e-15
16.0,6.0,0.0004906035600000014,0.0004906035599999976,-3.7947076036992655e-18,-7.734773884843507e-15
16.0,7.0,0.011044217999999998,0.011044217999999913,-8.500145032286355e-17,-7.696466180119186e-15
16.0,8.0,0.0056089298,0.005608929799999959,-4.0766001685454967e-17,-7.268053468141992e-15
16.0,9.0,0.007568948400000009,0.007568948399999951,-5.724587470723463e-17,-7.56325339821772e-15
16.0,10.0,0.0010203631000000014,0.0010203630999999936,-7.806255641895632e-18,-7.650468389042706e-15
16.0,11.0,0.0006411805500000011,0.0006411805499999965,-4.662069341687669e-18,-7.271071060542402e-15
16.0,12.0,0.0054185297000000085,0.005418529699999968,-4.0766001685454967e-17,-7.523443432533904e-15
16.0,13.0,0.0009018176900000025,0.0009018176899999956,-6.938893903907228e-18,-7.694342194493e-15
16.0,14.0,0.0014202250000000022,0.0014202249999999922,-9.974659986866641e-18,-7.0232955953223084e-15
16.0,15.0,0.0009653690500000026,0.0009653690499999952,-7.37257477290143e-18,-7.637053179715478e-15
16.0,16.0,0.7661598900000012,0.7661598899999944,-6.772360450213455e-15,-8.839356560695763e-15
16.0,17.0,0.0023503017000000037,0.0023503016999999854,-1.8214596497756474e-17,-7.749897171821153e-15
16.0,18.0,0.0017863817000000008,0.001786381699999988,-1.2793585635328952e-17,-7.16173124440815e-15
16.0,19.0,0.0007634787500000015,0.0007634787499999956,-5.854691731421724e-18,-7.668440976807427e-15
16.0,20.0,0.0056000687,0.005600068699999957,-4.336808689942018e-17,-7.744206227223636e-15
17.0,1.0,8.322380700000023e-5,8.322380699999958e-5,-6.505213034913027e-19,-7.816529031065605e-15
17.0,2.0,0.0021181242000000004,0.002118124199999984,-1.6479873021779667e-17,-7.780409204417599e-15
17.0,3.0,0.0008676204000000002,0.0008676203999999937,-6.5052130349130266e-18,-7.497764039334512e-15
17.0,4.0,0.00045048961000000075,0.0004504896099999972,-3.5236570605778894e-18,-7.821838689193928e-15
17.0,5.0,0.0014708099000000023,0.0014708098999999908,-1.1492543028346347e-17,-7.81375147688789e-15
17.0,6.0,0.0011740191000000017,0.0011740190999999928,-8.890457814381136e-18,-7.572668804435229e-15
17.0,7.0,0.004923080600000007,0.004923080599999968,-3.903127820947816e-17,-7.928222464909087e-15
17.0,8.0,0.0016392396000000043,0.0016392395999999911,-1.3227266504323154e-17,-8.069147734305052e-15
17.0,9.0,0.0015304086000000067,0.0015304085999999946,-1.214306433183765e-17,-7.934524369398863e-15
17.0,10.0,0.0008428046700000013,0.000842804669999995,-6.288372600415926e-18,-7.461245558138538e-15
17.0,11.0,0.0011568682000000035,0.0011568681999999943,-9.107298248878237e-18,-7.872373230484e-15
17.0,12.0,0.0037345935000000006,0.0037345934999999707,-2.992397996059992e-17,-8.012647149040428e-15
17.0,13.0,0.001777257400000003,0.001777257399999989,-1.3877787807814457e-17,-7.808541299540761e-15
17.0,14.0,0.002884307400000008,0.002884307399999984,-2.3852447794681098e-17,-8.26973151151678e-15
17.0,15.0,0.00043340086000000076,0.0004334008599999974,-3.3610267347050637e-18,-7.755007072909495e-15
17.0,16.0,0.0071186158,0.007118615799999945,-5.551115123125783e-17,-7.79802601950478e-15
17.0,17.0,0.8749349699999999,0.8749349699999933,-6.5503158452884236e-15,-7.486631658223039e-15
17.0,18.0,0.0066482672,0.006648267199999944,-5.637851296924623e-17,-8.480181568100366e-15
17.0,19.0,0.0006665461100000019,0.0006665461099999965,-5.421010862427522e-18,-8.132987022349446e-15
17.0,20.0,0.004928442600000007,0.004928442599999968,-3.903127820947816e-17,-7.919596793006801e-15
18.0,1.0,0.0004431328900000013,0.00044313288999999866,-2.656295322589486e-18,-5.994353798900998e-15
18.0,2.0,0.002036213600000003,0.0020362135999999914,-1.1709383462843448e-17,-5.750567358377053e-15
18.0,3.0,0.00024689856000000064,0.00024689855999999934,-1.3010426069826053e-18,-5.2695431151263174e-15
18.0,4.0,0.0005815136800000009,0.0005815136799999976,-3.3610267347050637e-18,-5.779789625422154e-15
18.0,5.0,0.0016617607000000024,0.0016617606999999928,-9.540979117872439e-18,-5.741487999970408e-15
18.0,6.0,0.00022817358,0.00022817357999999866,-1.3552527156068805e-18,-5.939568970285168e-15
18.0,7.0,0.0030724269,0.0030724268999999813,-1.8648277366750676e-17,-6.069559333291437e-15
18.0,8.0,0.0027745166000000044,0.0027745165999999884,-1.6046192152785466e-17,-5.783419047766894e-15
18.0,9.0,0.002369017800000004,0.00236901779999999,-1.3877787807814457e-17,-5.858034417392066e-15
18.0,10.0,0.0004311349200000001,0.0004311349199999976,-2.4936649967166602e-18,-5.783955047567615e-15
18.0,11.0,0.0005425735700000016,0.0005425735699999983,-3.2526065174565133e-18,-5.994775081758044e-15
18.0,12.0,0.0030565027000000037,0.0030565026999999864,-1.734723475976807e-17,-5.675517564492271e-15
18.0,13.0,0.00014708698000000023,0.00014708697999999936,-8.673617379884035e-19,-5.8969307683685e-15
18.0,14.0,0.00042681363999999946,0.0004268136399999969,-2.5478751053409354e-18,-5.969525962996259e-15
18.0,15.0,0.00047317409000000135,0.00047317408999999886,-2.4936649967166602e-18,-5.2700793416576405e-15
18.0,16.0,0.0017629227,0.0017629226999999895,-1.0408340855860843e-17,-5.904025659128925e-15
18.0,17.0,0.002191157500000003,0.0021911574999999906,-1.2576745200831851e-17,-5.739772335321324e-15
18.0,18.0,0.8587768699999999,0.8587768699999941,-5.773159728050814e-15,-6.722537517866329e-15
18.0,19.0,0.00044918281000000116,0.00044918280999999867,-2.4936649967166602e-18,-5.5515592787637035e-15
18.0,20.0,0.003108047200000005,0.0031080471999999863,-1.8648277366750676e-17,-5.9999981231786464e-15
19.0,1.0,0.01530520899999998,0.015305208999999865,-1.1449174941446927e-16,-7.48057405909775e-15
19.0,2.0,0.013958919000000023,0.013958918999999913,-1.0928757898653885e-16,-7.829229397100067e-15
19.0,3.0,0.018655242,0.018655241999999864,-1.3530843112619095e-16,-7.253105112557154e-15
19.0,4.0,0.09816595900000001,0.09816595899999928,-7.355227538141662e-16,-7.492645732867195e-15
19.0,5.0,0.021741489000000034,0.021741488999999867,-1.6653345369377348e-16,-7.65970783757144e-15
19.0,6.0,0.00844715350000001,0.008447153499999945,-6.591949208711867e-17,-7.803752126336828e-15
19.0,7.0,0.013053373000000023,0.013053372999999919,-1.0408340855860843e-16,-7.973679183043973e-15
19.0,8.0,0.01106086700000002,0.01106086699999993,-9.020562075079397e-17,-8.155384270581485e-15
19.0,9.0,0.018124757000000023,0.01812475699999988,-1.4224732503009818e-16,-7.84823349797727e-15
19.0,10.0,0.007720610100000013,0.00772061009999995,-6.245004513516506e-17,-8.088744843515016e-15
19.0,11.0,0.009658995100000027,0.00965899509999995,-7.806255641895632e-17,-8.081850711256297e-15
19.0,12.0,0.00670868480000002,0.006708684799999965,-5.4643789493269423e-17,-8.145231311697527e-15
19.0,13.0,0.01678778,0.016787779999999863,-1.3530843112619095e-16,-8.059935925190285e-15
19.0,14.0,0.02083941200000003,0.020839411999999863,-1.6653345369377348e-16,-7.991274115304848e-15
19.0,15.0,0.12023070000000016,0.12023069999999923,-9.298117831235686e-16,-7.73356374972089e-15
19.0,16.0,0.025983986000000004,0.0259839859999998,-2.0469737016526324e-16,-7.877827911593826e-15
19.0,17.0,0.0083877286,0.008387728599999932,-6.765421556309548e-17,-8.065856537501163e-15
19.0,18.0,0.008702693500000015,0.008702693499999943,-7.112366251504909e-17,-8.172603403193388e-15
19.0,19.0,0.9135839899999985,0.9135839899999916,-6.8833827526759706e-15,-7.534482683607429e-15
19.0,20.0,0.023101557000000036,0.02310155699999985,-1.8735013540549517e-16,-8.1098488472225e-15
20.0,1.0,0.042975258000000065,0.04297525799999973,-3.3306690738754696e-16,-7.75020146214239e-15
20.0,2.0,0.055497803000000005,0.05549780299999958,-4.2327252813834093e-16,-7.626833951216788e-15
20.0,3.0,0.027718663,0.027718662999999793,-2.0816681711721685e-16,-7.509987661281385e-15
20.0,4.0,0.02589790300000008,0.025897902999999882,-1.97758476261356e-16,-7.636080661100453e-15
20.0,5.0,0.06383023400000008,0.06383023399999958,-4.996003610813204e-16,-7.827017539702578e-15
20.0,6.0,0.028404961999999995,0.028404961999999777,-2.185751579730777e-16,-7.694963928241753e-15
20.0,7.0,0.077101953,0.07710195299999939,-6.106226635438361e-16,-7.919678293283129e-15
20.0,8.0,0.06112360200000008,0.0611236019999996,-4.85722573273506e-16,-7.94656331401257e-15
20.0,9.0,0.05527719899999999,0.05527719899999956,-4.3021142204224816e-16,-7.782800681384891e-15
20.0,10.0,0.044908065,0.044908064999999664,-3.3306690738754696e-16,-7.416639024361147e-15
20.0,11.0,0.054664802000000005,0.054664801999999596,-4.0939474033052647e-16,-7.489183631004946e-15
20.0,12.0,0.05601283200000009,0.056012831999999665,-4.2327252813834093e-16,-7.55670643716676e-15
20.0,13.0,0.03866693800000005,0.03866693799999977,-2.8449465006019636e-16,-7.357568630342439e-15
20.0,14.0,0.056028354999999926,0.0560283549999995,-4.2327252813834093e-16,-7.554612805218742e-15
20.0,15.0,0.029312674000000004,0.029312673999999775,-2.2898349882893854e-16,-7.81175742714358e-15
20.0,16.0,0.08929055200000009,0.08929055199999938,-7.077671781985373e-16,-7.926562915621091e-15
20.0,17.0,0.04891191399999993,0.04891191399999954,-3.885780586188048e-16,-7.944445981377979e-15
20.0,18.0,0.05159536700000008,0.05159536699999967,-4.0939474033052647e-16,-7.934719028755543e-15
20.0,19.0,0.02277432900000003,0.022774328999999854,-1.7694179454963432e-16,-7.769352701879124e-15
20.0,20.0,0.8602715699999999,0.8602715699999942,-5.662137425588298e-15,-6.5818023320104595e-15
